program_id,datetime,star,user,result,time,memory,language,problem_code,uses recursion,uses iteration
34867433,05:59 PM 29/06/20,3,t_dog,accepted,0.00,14.9M,C++14,ECJN202,false,true
34867488,06:02 PM 29/06/20,2,harish30,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34867526,06:04 PM 29/06/20,2,harish30,accepted,0.00,14.9M,C++14,ECJN202,false,true
34867553,06:06 PM 29/06/20,2,rishi_raj98,accepted,0.00,14.9M,C++14,ECJN202,false,true
34867594,06:08 PM 29/06/20,3,smittal99,accepted,0.00,14.9M,C++14,ECJN202,false,true
34868009,06:31 PM 29/06/20,2,bad_apple,accepted,0.00,15.7M,C++14,ECJN202,false,true
34868042,06:32 PM 29/06/20,3,msd_mst,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34868051,06:33 PM 29/06/20,3,msd_mst,accepted,0.00,14.9M,C++14,ECJN202,false,true
34868088,06:35 PM 29/06/20,2,mounika937,accepted,0.00,9.2M,C,ECJN202,0,0
34868200,06:41 PM 29/06/20,3,mahendra275,wrong answer,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34868285,06:45 PM 29/06/20,3,nikhil_261,accepted,0.00,14.9M,C++14,ECJN202,false,true
34868422,06:52 PM 29/06/20,3,mahendra275,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34868509,06:56 PM 29/06/20,3,mahendra275,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34868537,06:57 PM 29/06/20,3,mahendra275,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34868650,07:03 PM 29/06/20,2,proton13,compilation error,-,-,C++14,ECJN202,false,true
34868665,07:04 PM 29/06/20,2,proton13,compilation error,-,-,C++14,ECJN202,false,true
34868673,07:05 PM 29/06/20,2,proton13,compilation error,-,-,C++14,ECJN202,false,true
34868688,07:05 PM 29/06/20,2,proton13,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34868707,07:06 PM 29/06/20,2,proton13,accepted,0.00,14.9M,C++14,ECJN202,false,true
34868824,07:13 PM 29/06/20,2,bobth,wrong answer,0.05,2133M,JAVA,ECJN202,0,0
34868827,07:13 PM 29/06/20,5,unmesh_kumar,accepted,0.00,808M,C++14,ECJN202,true,true
34868853,07:15 PM 29/06/20,2,bobth,wrong answer,0.05,2133M,JAVA,ECJN202,0,0
34868905,07:17 PM 29/06/20,2,bobth,accepted,0.05,2133M,JAVA,ECJN202,0,0
34868972,07:20 PM 29/06/20,2,hd_killercode1,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869024,07:23 PM 29/06/20,1,praveenkorni,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869061,07:25 PM 29/06/20,1,ak987,accepted,0.10,2133M,JAVA,ECJN202,0,0
34869091,07:27 PM 29/06/20,3,i_am_the_smoke,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34869094,07:27 PM 29/06/20,2,rohit4445,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869133,07:29 PM 29/06/20,3,i_am_the_smoke,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869138,07:29 PM 29/06/20,3,glaxmisainath,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34869154,07:30 PM 29/06/20,3,glaxmisainath,accepted,0.02,17.5M,PYTH 3.6,ECJN202,0,0
34869191,07:31 PM 29/06/20,2,code_vj_525,accepted,0.00,15.7M,C++14,ECJN202,false,true
34869248,07:34 PM 29/06/20,2,starsuraj4,wrong answer,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34869257,07:34 PM 29/06/20,5,ram0553,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869294,07:36 PM 29/06/20,0,ananya0908,wrong answer,0.00,5.8M,C++17,ECJN202,0,0
34869316,07:37 PM 29/06/20,1,codeprateek,accepted,0.00,15.7M,C++14,ECJN202,false,true
34869520,07:47 PM 29/06/20,4,sp19,accepted,0.00,14.9M,C++14,ECJN202,false,true
34869617,07:52 PM 29/06/20,4,jyoti369,accepted,0.04,2133M,JAVA,ECJN202,0,0
34869639,07:53 PM 29/06/20,2,starsuraj4,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34870068,08:15 PM 29/06/20,3,aman_5311,accepted,0.00,14.9M,C++14,ECJN202,true,true
34870092,08:16 PM 29/06/20,2,zephaniah_2002,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34870104,08:17 PM 29/06/20,2,zephaniah_2002,compilation error,-,-,PYTH 3.6,ECJN202,0,0
34870127,08:18 PM 29/06/20,3,abhishek1306,accepted,0.00,14.9M,C++14,ECJN202,false,true
34870136,08:18 PM 29/06/20,2,zephaniah_2002,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34870294,08:27 PM 29/06/20,3,ayushagrwl,accepted,0.00,14.9M,C++14,ECJN202,false,true
34870532,08:38 PM 29/06/20,2,aryan1341,accepted,0.00,14.9M,C++14,ECJN202,false,true
34870560,08:39 PM 29/06/20,3,gowtham516,accepted,0.00,14.9M,C++14,ECJN202,false,true
34870573,08:40 PM 29/06/20,3,nambiar_nithin,accepted,0.00,14.9M,C++14,ECJN202,false,true
34870765,08:48 PM 29/06/20,1,animan0714,accepted,0.05,2133M,JAVA,ECJN202,0,0
34871318,09:16 PM 29/06/20,3,biswa_867,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34871332,09:17 PM 29/06/20,3,aadeesh123,accepted,0.11,2133M,JAVA,ECJN202,0,0
34871363,09:19 PM 29/06/20,3,biswa_867,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34871390,09:21 PM 29/06/20,3,biswa_867,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34871401,09:21 PM 29/06/20,3,biswa_867,accepted,0.00,14.9M,C++14,ECJN202,false,true
34871532,09:28 PM 29/06/20,2,bal_govind,accepted,0.10,2133M,JAVA,ECJN202,0,0
34871557,09:29 PM 29/06/20,3,kripri,accepted,0.00,9.2M,C,ECJN202,0,0
34871579,09:31 PM 29/06/20,2,parag1912,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34871646,09:35 PM 29/06/20,3,sahithi_1809,accepted,0.00,14.9M,C++14,ECJN202,false,true
34871719,09:39 PM 29/06/20,3,raghav_456,wrong answer,0.00,14.9M,C++14,ECJN202,false,true
34871744,09:40 PM 29/06/20,2,bal_govind,accepted,0.02,17.6M,PYTH 3.6,ECJN202,0,0
34871774,09:42 PM 29/06/20,3,raghav_456,accepted,0.00,15.7M,C++14,ECJN202,false,true
34871982,09:55 PM 29/06/20,2,vaibhav2113,accepted,0.00,14.9M,C++14,ECJN202,false,true
34879891,01:14 PM 30/06/20,2,prakash2019119,accepted,0.00,15.7M,C++14,ECJN202,0,0
34879903,01:15 PM 30/06/20,2,stopstalking,accepted,0.00,22.5M,C++14,ECJN202,0,0
34879930,01:16 PM 30/06/20,2,shalini264,accepted,0.00,14.9M,C++14,ECJN202,0,0
34880078,01:25 PM 30/06/20,3,sgaurav411,accepted,0.00,14.9M,C++14,ECJN202,0,0
34880287,01:34 PM 30/06/20,1,mounika1042001,wrong answer,0.07,2133M,JAVA,ECJN202,0,0
34880355,01:37 PM 30/06/20,1,mounika1042001,accepted,0.10,2133M,JAVA,ECJN202,0,0
34880898,02:05 PM 30/06/20,1,prach610,accepted,0.10,2133M,JAVA,ECJN202,0,0
34880955,02:08 PM 30/06/20,2,karan98mehta,accepted,0.00,14.9M,C++14,ECJN202,0,0
34881116,02:20 PM 30/06/20,3,devil9614,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34881144,02:22 PM 30/06/20,2,danny9999,accepted,0.11,2133M,JAVA,ECJN202,0,0
34881333,02:36 PM 30/06/20,3,rhythem_001,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34881434,02:43 PM 30/06/20,4,gogito_123,accepted,0.00,14.9M,C++14,ECJN202,0,0
34881595,02:54 PM 30/06/20,1,raju_molla,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34881615,02:56 PM 30/06/20,1,vipul_vip,compilation error,-,-,C++14,ECJN202,0,0
34881618,02:56 PM 30/06/20,1,raju_molla,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34881639,02:57 PM 30/06/20,1,vipul_vip,accepted,0.00,14.9M,C++14,ECJN202,0,0
34881658,02:58 PM 30/06/20,1,raju_molla,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34881669,02:59 PM 30/06/20,1,raju_molla,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
34881706,03:02 PM 30/06/20,1,raju_molla,accepted,0.00,14.9M,C++14,ECJN202,0,0
34881720,03:03 PM 30/06/20,3,kiran_kumar_16,accepted,0.01,17.6M,PYTH 3.6,ECJN202,0,0
34881738,03:04 PM 30/06/20,2,kunalkatiyar9,wrong answer,0.04,2133M,JAVA,ECJN202,0,0
34881809,03:08 PM 30/06/20,2,kunalkatiyar9,accepted,0.04,2197M,JAVA,ECJN202,0,0
34881944,03:15 PM 30/06/20,4,lawliet_26,accepted,0.00,14.9M,C++14,ECJN202,0,0
34882509,03:42 PM 30/06/20,3,debangshu_26,accepted,0.00,14.9M,C++14,ECJN202,0,0
34882598,03:46 PM 30/06/20,2,sho_1278,accepted,0.00,14.9M,C++14,ECJN202,0,0
34883009,04:01 PM 30/06/20,1,ayushraghuva,accepted,0.11,2133M,JAVA,ECJN202,0,0
34883424,04:20 PM 30/06/20,2,alz112,accepted,0.11,2133M,JAVA,ECJN202,0,0
34883546,04:26 PM 30/06/20,2,ayush_agarwal2,wrong answer,0.00,14.9M,C++14,ECJN202,0,0
